,market,airlineaa,airlinedl,airlineua,airlineal,airlinelcc,airlinewn,airport1,population1,tourism1,airport2,population2,tourism2,distance,passengers
2360,MLBRDU,0,1,0,0,0,0,MLB,71382,1,RDU,463128,0,581,593
2361,MLBROC,0,0,0,0,0,0,MLB,71382,1,ROC,219773,0,1189,275
2362,MLBSAN,0,1,0,0,0,0,MLB,71382,1,SAN,1223400,1,2334,374
2363,MLBSDF,0,1,0,0,0,0,MLB,71382,1,SDF,256231,0,764,391
2364,MLBSTL,0,1,0,0,0,0,MLB,71382,1,STL,348189,0,926,343
2365,MLBSYR,0,1,0,0,0,0,MLB,71382,1,SYR,147306,0,1137,465
2366,MOBORD,0,1,0,0,0,0,MOB,198915,0,ORD,2896016,0,779,1407
2367,MOBORF,0,1,0,0,0,0,MOB,198915,0,ORF,234403,0,813,1566
2368,MOBRDU,0,1,0,0,0,0,MOB,198915,0,RDU,463128,0,658,798
2369,MOBSAN,0,1,0,0,0,0,MOB,198915,0,SAN,1223400,1,1711,833
2370,MOBSDF,0,1,0,0,0,0,MOB,198915,0,SDF,256231,0,623,440
2371,MOBSEA,0,1,0,0,0,0,MOB,198915,0,SEA,563374,0,2140,799
2372,MOBSFO,0,0,0,0,0,0,MOB,198915,0,SFO,776733,1,2004,783
2373,MOBSTL,0,1,0,0,0,0,MOB,198915,0,STL,348189,0,573,670
2374,MOBTPA,0,1,0,0,0,0,MOB,198915,0,TPA,303447,1,708,731
2375,MSYOAK,1,1,1,1,0,1,MSY,484674,0,OAK,399484,1,1903,8757
2376,MSYOKC,1,1,0,1,0,1,MSY,484674,0,OKC,506132,0,567,4686
2377,MSYOMA,1,0,0,1,0,0,MSY,484674,0,OMA,390007,0,842,2445
2378,MSYORD,1,1,1,1,0,0,MSY,484674,0,ORD,2896016,0,837,25474
2379,MSYORF,0,1,0,1,0,0,MSY,484674,0,ORF,234403,0,939,4662
2380,MSYPBI,0,1,0,0,0,1,MSY,484674,0,PBI,82103,1,659,3180
2381,MSYPDX,1,1,1,1,0,1,MSY,484674,0,PDX,529121,0,2051,5386
2382,MSYPHF,0,0,0,0,1,0,MSY,484674,0,PHF,180150,0,932,802
2383,MSYPVD,0,1,0,1,0,1,MSY,484674,0,PVD,173618,0,1326,4421
2384,MSYRDU,0,1,0,1,1,1,MSY,484674,0,RDU,463128,0,779,8738
2385,MSYRIC,0,1,0,1,0,0,MSY,484674,0,RIC,197790,0,905,3628
2386,MSYROC,0,0,1,1,0,0,MSY,484674,0,ROC,219773,0,1142,1644
2387,MSYRSW,0,1,0,0,0,0,MSY,484674,0,RSW,51970,1,570,1406
2388,MSYSAN,1,1,1,1,0,1,MSY,484674,0,SAN,1223400,1,1599,11652
2389,MSYSAT,1,1,0,1,0,1,MSY,484674,0,SAT,1144646,0,495,9798
2390,MSYSDF,1,1,0,0,0,1,MSY,484674,0,SDF,256231,0,621,4874
2391,MSYSEA,1,1,1,1,0,1,MSY,484674,0,SEA,563374,0,2086,10602
2392,MSYSFO,1,1,1,1,0,0,MSY,484674,0,SFO,776733,1,1911,12077
2393,MSYSJC,1,1,1,1,0,1,MSY,484674,0,SJC,894943,1,1885,5618
2394,MSYSLC,1,1,1,1,0,1,MSY,484674,0,SLC,181743,0,1428,6358
2395,MSYSMF,1,1,1,1,0,1,MSY,484674,0,SMF,407018,1,1879,6014
2396,MSYSNA,1,1,1,1,0,0,MSY,484674,0,SNA,337977,1,1639,4341
2397,MSYSRQ,0,1,0,0,0,0,MSY,484674,0,SRQ,52715,1,760,492
2398,MSYSTL,1,0,0,0,0,1,MSY,484674,0,STL,348189,0,604,11444
2399,MSYSYR,0,1,0,1,0,0,MSY,484674,0,SYR,147306,0,1197,1272
2400,MSYTPA,0,1,0,0,0,1,MSY,484674,0,TPA,303447,1,487,20132
2401,MSYTRI,0,1,0,0,0,0,MSY,484674,0,TRI,115531,0,652,527
2402,MSYTUL,1,1,0,1,0,1,MSY,484674,0,TUL,393049,0,538,4786
2403,MSYTUS,1,1,0,1,0,0,MSY,484674,0,TUS,486699,0,1241,1678
2404,MSYTYS,0,1,0,1,0,0,MSY,484674,0,TYS,173890,0,577,2111
2405,OAKOKC,1,1,1,0,0,1,OAK,399484,1,OKC,506132,0,1375,2508
2406,OAKOMA,0,0,1,1,0,1,OAK,399484,1,OMA,390007,0,1422,2616
2407,OAKORD,1,0,1,1,0,0,OAK,399484,1,ORD,2896016,0,1835,10160
2408,OAKORF,1,0,1,0,0,0,OAK,399484,1,ORF,234403,0,2552,871
2409,OAKPBI,0,1,0,1,0,0,OAK,399484,1,PBI,82103,1,2559,1997
2410,OAKPDX,0,0,0,0,1,1,OAK,399484,1,PDX,529121,0,543,42578
2411,OAKPVD,0,0,1,1,0,1,OAK,399484,1,PVD,173618,0,2681,4170
2412,OAKRDU,1,1,1,1,0,1,OAK,399484,1,RDU,463128,0,2390,4485
2413,OAKROC,0,0,0,0,1,0,OAK,399484,1,ROC,219773,0,2363,678
2414,OAKSAN,1,0,1,0,0,1,OAK,399484,1,SAN,1223400,1,446,94082
2415,OAKSAT,1,1,1,1,0,1,OAK,399484,1,SAT,1144646,0,1476,6620
2416,OAKSDF,0,1,1,0,0,1,OAK,399484,1,SDF,256231,0,1979,2070
2417,OAKSEA,0,0,0,0,1,1,OAK,399484,1,SEA,563374,0,671,69872
2418,OAKSLC,0,0,1,0,0,1,OAK,399484,1,SLC,181743,0,588,25386
2419,OAKSNA,0,0,0,0,1,1,OAK,399484,1,SNA,337977,1,371,76768
2420,OAKSTL,1,0,1,1,0,1,OAK,399484,1,STL,348189,0,1726,6559
2421,OAKSYR,0,0,0,0,0,0,OAK,399484,1,SYR,147306,0,2442,368
2422,OAKTPA,1,1,1,1,0,1,OAK,399484,1,TPA,303447,1,2384,4538
2423,OAKTUL,1,0,1,0,0,1,OAK,399484,1,TUL,393049,0,1456,2663
2424,OAKTUS,0,0,1,1,0,1,OAK,399484,1,TUS,486699,0,747,8497
2425,OKCOMA,1,0,0,0,0,1,OKC,506132,0,OMA,390007,0,758,1065
2426,OKCORD,1,0,1,0,0,0,OKC,506132,0,ORD,2896016,0,693,7767
2427,OKCORF,1,1,0,0,0,0,OKC,506132,0,ORF,234403,0,1241,1217
2428,OKCPBI,0,1,0,0,0,0,OKC,506132,0,PBI,82103,1,1278,748
2429,OKCPDX,1,1,1,0,0,1,OKC,506132,0,PDX,529121,0,1487,3346
2430,OKCPVD,1,1,0,0,0,1,OKC,506132,0,PVD,173618,0,1478,1556
2431,OKCRDU,1,1,0,1,0,1,OKC,506132,0,RDU,463128,0,1058,3116
2432,OKCRIC,1,1,0,0,0,0,OKC,506132,0,RIC,197790,0,1137,796
2433,OKCRSW,1,1,0,0,0,0,OKC,506132,0,RSW,51970,1,1192,862
2434,OKCSAN,1,1,1,1,0,1,OKC,506132,0,SAN,1223400,1,1136,5943
2435,OKCSAT,1,1,0,1,0,1,OKC,506132,0,SAT,1144646,0,407,6156
2436,OKCSDF,1,0,0,0,0,1,OKC,506132,0,SDF,256231,0,685,1814
2437,OKCSEA,1,1,1,1,0,1,OKC,506132,0,SEA,563374,0,1519,5948
2438,OKCSFO,1,1,1,1,0,0,OKC,506132,0,SFO,776733,1,1462,2368
2439,OKCSJC,1,1,1,0,0,1,OKC,506132,0,SJC,894943,1,1359,2952
2440,OKCSLC,1,1,1,0,0,1,OKC,506132,0,SLC,181743,0,866,3568
2441,OKCSMF,1,1,1,0,0,1,OKC,506132,0,SMF,407018,1,1342,3991
2442,OKCSNA,1,1,1,0,0,0,OKC,506132,0,SNA,337977,1,1341,2191
2443,OKCSTL,1,0,0,0,0,1,OKC,506132,0,STL,348189,0,462,11322
2444,OKCTPA,1,1,0,1,0,0,OKC,506132,0,TPA,303447,1,1023,4118
2445,OKCTUS,1,0,0,0,0,0,OKC,506132,0,TUS,486699,0,988,1183
2446,OMAORD,1,0,1,1,0,0,OMA,390007,0,ORD,2896016,0,416,13341
2447,OMAORF,1,0,0,0,0,0,OMA,390007,0,ORF,234403,0,1099,1196
2448,OMAPBI,0,1,0,0,0,0,OMA,390007,0,PBI,82103,1,1366,632
2449,OMAPDX,1,0,1,1,1,0,OMA,390007,0,PDX,529121,0,1369,4625
2450,OMAPVD,1,0,1,0,0,1,OMA,390007,0,PVD,173618,0,1265,1466
2451,OMARDU,1,1,1,1,0,1,OMA,390007,0,RDU,463128,0,997,2862
2452,OMARSW,1,1,0,0,0,0,OMA,390007,0,RSW,51970,1,1298,1181
2453,OMASAN,1,0,1,1,1,1,OMA,390007,0,SAN,1223400,1,1313,6949
2454,OMASAT,1,0,1,1,0,0,OMA,390007,0,SAT,1144646,0,824,2626
2455,OMASDF,1,0,0,0,0,1,OMA,390007,0,SDF,256231,0,596,1446
2456,OMASEA,1,0,1,1,1,0,OMA,390007,0,SEA,563374,0,1496,6805
2457,OMASFO,1,0,1,1,1,0,OMA,390007,0,SFO,776733,1,1433,4174
2458,OMASJC,1,0,1,1,0,1,OMA,390007,0,SJC,894943,1,1415,2958
2459,OMASLC,0,0,1,0,1,1,OMA,390007,0,SLC,181743,0,839,1943
2460,OMASMF,1,0,1,1,0,1,OMA,390007,0,SMF,407018,1,1370,3887
2461,OMASNA,1,0,1,1,0,0,OMA,390007,0,SNA,337977,1,1318,2709
2462,OMASTL,1,0,0,0,0,1,OMA,390007,0,STL,348189,0,342,14533
2463,OMATPA,1,1,1,1,0,1,OMA,390007,0,TPA,303447,1,1190,4867
2464,OMATUL,1,0,0,0,0,0,OMA,390007,0,TUL,393049,0,693,562
2465,OMATUS,0,0,1,1,0,0,OMA,390007,0,TUS,486699,0,1046,2279
2466,ORDORF,1,1,1,1,0,0,ORD,2896016,0,ORF,234403,0,717,8406
2467,ORDPBI,1,1,1,1,0,0,ORD,2896016,0,PBI,82103,1,1144,12833
2468,ORDPDX,1,1,1,1,0,0,ORD,2896016,0,PDX,529121,0,1739,21870
2469,ORDPNS,0,1,0,1,0,0,ORD,2896016,0,PNS,56255,1,794,3654
2470,ORDPVD,1,0,1,1,0,0,ORD,2896016,0,PVD,173618,0,849,20915
2471,ORDRDU,1,1,1,1,0,0,ORD,2896016,0,RDU,463128,0,647,26526
2472,ORDRIC,1,1,1,1,0,0,ORD,2896016,0,RIC,197790,0,642,10051
2473,ORDROC,1,0,1,0,0,0,ORD,2896016,0,ROC,219773,0,528,9348
2474,ORDRSW,1,1,1,0,1,0,ORD,2896016,0,RSW,51970,1,1120,28348
2475,ORDSAN,1,1,1,1,0,0,ORD,2896016,0,SAN,1223400,1,1723,37704
2476,ORDSAT,1,0,1,1,0,0,ORD,2896016,0,SAT,1144646,0,1041,16485
2477,ORDSBA,1,0,1,0,0,0,ORD,2896016,0,SBA,92325,1,1803,2193
2478,ORDSDF,1,1,1,0,0,0,ORD,2896016,0,SDF,256231,0,286,8420
2479,ORDSEA,1,1,1,1,1,0,ORD,2896016,0,SEA,563374,0,1721,39866
2480,ORDSFO,1,1,1,1,1,0,ORD,2896016,0,SFO,776733,1,1846,77463
2481,ORDSHV,1,1,0,0,0,0,ORD,2896016,0,SHV,200145,0,733,1387
2482,ORDSJC,1,0,1,1,0,0,ORD,2896016,0,SJC,894943,1,1829,26763
2483,ORDSLC,1,1,1,1,0,0,ORD,2896016,0,SLC,181743,0,1249,18483
2484,ORDSMF,1,1,1,1,0,0,ORD,2896016,0,SMF,407018,1,1781,11907
2485,ORDSNA,1,0,1,1,0,0,ORD,2896016,0,SNA,337977,1,1726,32015
2486,ORDSRQ,0,1,0,1,0,0,ORD,2896016,0,SRQ,52715,1,1050,2429
2487,ORDSTL,1,0,1,0,0,0,ORD,2896016,0,STL,348189,0,258,44259
2488,ORDSYR,1,0,1,1,0,0,ORD,2896016,0,SYR,147306,0,607,7171
2489,ORDTOL,1,0,0,0,0,0,ORD,2896016,0,TOL,313619,0,214,3280
2490,ORDTPA,1,1,1,1,0,0,ORD,2896016,0,TPA,303447,1,1012,36208
2491,ORDTRI,0,0,1,0,0,0,ORD,2896016,0,TRI,115531,0,480,2071
2492,ORDTUL,1,0,0,0,0,0,ORD,2896016,0,TUL,393049,0,585,7642
2493,ORDTUS,1,1,1,1,0,0,ORD,2896016,0,TUS,486699,0,1437,14186
2494,ORDTYS,0,1,1,0,0,0,ORD,2896016,0,TYS,173890,0,475,5886
2495,ORFPBI,0,1,0,1,0,0,ORF,234403,0,PBI,82103,1,798,2118
2496,ORFPDX,1,1,1,0,0,0,ORF,234403,0,PDX,529121,0,2456,1579
2497,ORFPNS,0,1,0,1,0,0,ORF,234403,0,PNS,56255,1,772,1973
2498,ORFPVD,0,0,0,1,0,0,ORF,234403,0,PVD,173618,0,439,3752
2499,ORFROC,0,0,0,1,0,0,ORF,234403,0,ROC,219773,0,436,717
2500,ORFRSW,0,1,0,1,0,0,ORF,234403,0,RSW,51970,1,889,1466
2501,ORFSAN,1,1,0,1,0,0,ORF,234403,0,SAN,1223400,1,2330,7965
2502,ORFSAT,1,1,0,1,0,0,ORF,234403,0,SAT,1144646,0,1385,3088
2503,ORFSDF,0,1,0,0,0,0,ORF,234403,0,SDF,256231,0,531,1775
2504,ORFSEA,1,1,0,1,0,0,ORF,234403,0,SEA,563374,0,2438,4675
2505,ORFSFO,1,1,0,1,0,0,ORF,234403,0,SFO,776733,1,2519,3613
2506,ORFSJC,1,0,0,0,0,0,ORF,234403,0,SJC,894943,1,2500,1657
2507,ORFSLC,1,1,0,0,0,0,ORF,234403,0,SLC,181743,0,1934,2030
2508,ORFSMF,1,0,0,0,0,0,ORF,234403,0,SMF,407018,1,2462,1561
2509,ORFSNA,1,0,0,1,0,0,ORF,234403,0,SNA,337977,1,2354,1611
2510,ORFSTL,1,0,0,1,0,0,ORF,234403,0,STL,348189,0,784,4532
2511,ORFSYR,0,0,0,1,0,0,ORF,234403,0,SYR,147306,0,429,792
2512,ORFTPA,0,1,0,1,0,0,ORF,234403,0,TPA,303447,1,747,5660
2513,ORFTUS,1,1,0,0,0,0,ORF,234403,0,TUS,486699,0,2026,1180
2514,ORFTYS,0,1,0,0,0,0,ORF,234403,0,TYS,173890,0,441,748
2515,PBIPDX,0,1,0,1,0,0,PBI,82103,1,PDX,529121,0,2669,1666
2516,PBIPVD,0,1,0,1,0,1,PBI,82103,1,PVD,173618,0,1148,9676
2517,PBIRDU,0,1,0,1,1,1,PBI,82103,1,RDU,463128,0,638,5080
2518,PBIRIC,0,1,0,1,0,0,PBI,82103,1,RIC,197790,0,763,1924
2519,PBIROC,0,0,0,1,1,0,PBI,82103,1,ROC,219773,0,1141,3346
2520,PBISAN,1,1,0,1,0,0,PBI,82103,1,SAN,1223400,1,2257,2893
2521,PBISAT,0,1,0,1,0,1,PBI,82103,1,SAT,1144646,0,1138,1897
2522,PBISDF,0,1,0,1,1,1,PBI,82103,1,SDF,256231,0,858,3348
2523,PBISEA,0,1,0,1,0,0,PBI,82103,1,SEA,563374,0,2690,2754
2524,PBISFO,1,1,0,1,0,0,PBI,82103,1,SFO,776733,1,2566,4207
2525,PBISJC,1,1,0,1,0,0,PBI,82103,1,SJC,894943,1,2541,1867
2526,PBISLC,0,1,0,1,0,0,PBI,82103,1,SLC,181743,0,2061,2228
2527,PBISMF,0,0,0,1,0,0,PBI,82103,1,SMF,407018,1,2534,1160
2528,PBISNA,1,1,0,1,0,0,PBI,82103,1,SNA,337977,1,2298,1635
2529,PBISTL,0,1,0,1,0,0,PBI,82103,1,STL,348189,0,1022,3582
2530,PBISYR,0,1,0,1,0,0,PBI,82103,1,SYR,147306,0,1155,3529
2531,PBITPA,0,0,0,0,0,1,PBI,82103,1,TPA,303447,1,174,12120
2532,PBITYS,0,1,0,1,0,0,PBI,82103,1,TYS,173890,0,697,1248
2533,PDXPVD,1,1,1,1,0,1,PDX,529121,0,PVD,173618,0,2535,4775
2534,PDXRDU,1,1,1,1,0,0,PDX,529121,0,RDU,463128,0,2365,5611
2535,PDXROC,0,0,1,0,0,0,PDX,529121,0,ROC,219773,0,2249,956
2536,PDXRSW,0,0,0,0,0,0,PDX,529121,0,RSW,51970,1,2608,964
2537,PDXSAN,1,1,1,0,1,1,PDX,529121,0,SAN,1223400,1,932,31920
2538,PDXSAT,1,1,1,1,0,1,PDX,529121,0,SAT,1144646,0,1714,4970
2539,PDXSBA,0,0,1,0,0,0,PDX,529121,0,SBA,92325,1,784,1386
2540,PDXSDF,1,1,1,1,0,0,PDX,529121,0,SDF,256231,0,1962,2373
2541,PDXSEA,0,0,0,0,1,0,PDX,529121,0,SEA,563374,0,129,16803
2542,PDXSFO,0,0,1,0,1,0,PDX,529121,0,SFO,776733,1,550,38680
2543,PDXSJC,1,0,0,0,1,1,PDX,529121,0,SJC,894943,1,569,49516
2544,PDXSLC,0,1,1,0,0,1,PDX,529121,0,SLC,181743,0,630,27112
2545,PDXSMF,0,0,0,0,1,1,PDX,529121,0,SMF,407018,1,479,39741
2546,PDXSNA,1,1,1,1,1,1,PDX,529121,0,SNA,337977,1,859,23696
2547,PDXSTL,1,0,1,1,0,1,PDX,529121,0,STL,348189,0,1708,8415
2548,PDXTPA,1,1,1,1,0,1,PDX,529121,0,TPA,303447,1,2497,5830
2549,PDXTUL,1,1,1,0,0,1,PDX,529121,0,TUL,393049,0,1532,2855
2550,PDXTUS,0,1,1,1,1,1,PDX,529121,0,TUS,486699,0,1119,6065
2551,PHFPNS,0,0,0,0,0,0,PHF,180150,0,PNS,56255,1,770,189
2552,PHFRSW,0,0,0,0,1,0,PHF,180150,0,RSW,51970,1,881,455
2553,PHFTPA,0,0,0,0,1,0,PHF,180150,0,TPA,303447,1,789,1600
2554,PNSRDU,0,1,0,1,0,0,PNS,56255,1,RDU,463128,0,619,1093
2555,PNSRIC,0,0,0,1,0,0,PNS,56255,1,RIC,197790,0,745,585
2556,PNSSAN,0,1,0,1,0,0,PNS,56255,1,SAN,1223400,1,1770,1615
2557,PNSSAT,0,1,0,1,0,0,PNS,56255,1,SAT,1144646,0,680,943
2558,PNSSEA,0,1,0,1,0,0,PNS,56255,1,SEA,563374,0,2197,1513
2559,PNSSFO,0,1,0,0,0,0,PNS,56255,1,SFO,776733,1,2068,1051
2560,PNSSTL,0,1,0,1,0,0,PNS,56255,1,STL,348189,0,611,1501
2561,PNSTPA,0,0,0,0,0,0,PNS,56255,1,TPA,303447,1,330,4888
2562,PVDRDU,0,1,0,1,1,1,PVD,173618,0,RDU,463128,0,566,8264
2563,PVDRIC,0,0,0,1,0,0,PVD,173618,0,RIC,197790,0,435,1108
2564,PVDRSW,0,1,0,1,0,0,PVD,173618,0,RSW,51970,1,1201,6253
2565,PVDSAN,1,1,1,1,0,1,PVD,173618,0,SAN,1223400,1,2567,10394
2566,PVDSAT,1,1,0,1,0,1,PVD,173618,0,SAT,1144646,0,1728,3142
2567,PVDSDF,0,0,0,1,0,1,PVD,173618,0,SDF,256231,0,797,2483
2568,PVDSEA,1,1,1,1,0,1,PVD,173618,0,SEA,563374,0,2496,9151
2569,PVDSFO,1,1,1,1,0,0,PVD,173618,0,SFO,776733,1,2691,6198
2570,PVDSJC,1,1,1,1,0,1,PVD,173618,0,SJC,894943,1,2675,6773
2571,PVDSLC,1,1,1,0,0,1,PVD,173618,0,SLC,181743,0,2093,2364
2572,PVDSMF,0,1,1,0,0,1,PVD,173618,0,SMF,407018,1,2624,3397
2573,PVDSNA,1,0,1,1,0,0,PVD,173618,0,SNA,337977,1,2573,3068
2574,PVDSRQ,0,1,0,1,0,0,PVD,173618,0,SRQ,52715,1,1177,1903
2575,PVDSTL,1,0,1,1,0,1,PVD,173618,0,STL,348189,0,1020,6110
2576,PVDTPA,1,1,0,1,1,1,PVD,173618,0,TPA,303447,1,1137,24520
2577,PVDTUL,1,1,0,0,0,1,PVD,173618,0,TUL,393049,0,1368,1610
2578,PVDTUS,1,0,0,0,0,0,PVD,173618,0,TUS,486699,0,2270,874
2579,RDUROC,0,0,0,1,1,0,RDU,463128,0,ROC,219773,0,503,2589
2580,RDURSW,0,1,0,1,0,0,RDU,463128,0,RSW,51970,1,667,2213
2581,RDUSAN,1,1,1,1,0,1,RDU,463128,0,SAN,1223400,1,2193,10586
2582,RDUSAT,1,1,0,1,0,1,RDU,463128,0,SAT,1144646,0,1225,6013
2583,RDUSDF,0,1,0,1,1,1,RDU,463128,0,SDF,256231,0,416,6354
2584,RDUSEA,1,1,1,1,0,1,RDU,463128,0,SEA,563374,0,2354,10718
2585,RDUSFO,1,1,1,1,0,0,RDU,463128,0,SFO,776733,1,2400,7293
2586,RDUSJC,1,1,1,1,1,1,RDU,463128,0,SJC,894943,1,2379,12070
2587,RDUSLC,1,1,1,1,0,1,RDU,463128,0,SLC,181743,0,1823,6521
2588,RDUSMF,1,1,1,1,0,1,RDU,463128,0,SMF,407018,1,2345,4613
2589,RDUSNA,1,0,0,0,0,0,RDU,463128,0,SNA,337977,1,2215,3150
2590,RDUSRQ,0,1,0,0,0,0,RDU,463128,0,SRQ,52715,1,678,820
2591,RDUSTL,1,1,0,1,0,1,RDU,463128,0,STL,348189,0,667,9802
2592,RDUSYR,0,0,0,1,0,0,RDU,463128,0,SYR,147306,0,520,1554
2593,RDUTPA,0,1,0,1,1,1,RDU,463128,0,TPA,303447,1,587,22385
2594,RDUTUL,1,1,0,0,0,0,RDU,463128,0,TUL,393049,0,976,2277
2595,RDUTUS,1,0,0,0,0,0,RDU,463128,0,TUS,486699,0,1856,1314
2596,RDUTYS,0,0,0,0,0,0,RDU,463128,0,TYS,173890,0,307,886
2597,RICROC,0,0,0,1,0,0,RIC,197790,0,ROC,219773,0,388,606
2598,RICRSW,0,1,0,1,0,0,RIC,197790,0,RSW,51970,1,799,1594
2599,RICSAN,1,1,0,1,0,0,RIC,197790,0,SAN,1223400,1,2265,2300
2600,RICSAT,1,1,0,0,0,0,RIC,197790,0,SAT,1144646,0,1348,1691
2601,RICSDF,0,1,0,1,0,0,RIC,197790,0,SDF,256231,0,496,1332
2602,RICSEA,1,1,0,1,0,0,RIC,197790,0,SEA,563374,0,2362,2691
2603,RICSFO,1,1,1,1,0,0,RIC,197790,0,SFO,776733,1,2449,3972
2604,RICSLC,1,1,0,0,0,0,RIC,197790,0,SLC,181743,0,1862,1307
2605,RICSRQ,0,1,0,1,0,0,RIC,197790,0,SRQ,52715,1,804,856
2606,RICSTL,1,1,0,1,0,0,RIC,197790,0,STL,348189,0,715,3269
2607,RICTPA,0,1,0,1,0,0,RIC,197790,0,TPA,303447,1,723,4346
2608,RICTUS,0,0,0,0,0,0,RIC,197790,0,TUS,486699,0,1961,549
2609,ROCRSW,0,1,0,1,1,0,ROC,219773,0,RSW,51970,1,1166,3498
2610,ROCSAN,1,0,1,1,0,0,ROC,219773,0,SAN,1223400,1,2251,1733
2611,ROCSAT,0,0,0,0,0,0,ROC,219773,0,SAT,1144646,0,1485,719
2612,ROCSEA,1,0,1,1,1,0,ROC,219773,0,SEA,563374,0,2166,1843
2613,ROCSFO,1,0,1,1,0,0,ROC,219773,0,SFO,776733,1,2361,3091
2614,ROCSJC,1,0,1,0,0,0,ROC,219773,0,SJC,894943,1,2357,1213
2615,ROCSLC,0,0,1,0,1,0,ROC,219773,0,SLC,181743,0,1777,1612
2616,ROCSNA,1,0,0,0,0,0,ROC,219773,0,SNA,337977,1,2254,1212
2617,ROCSRQ,0,1,0,1,0,0,ROC,219773,0,SRQ,52715,1,1120,1057
2618,ROCSTL,1,0,1,1,0,0,ROC,219773,0,STL,348189,0,728,1411
2619,ROCTPA,1,1,0,1,1,0,ROC,219773,0,TPA,303447,1,1079,7508
2620,ROCTUS,1,0,0,0,0,0,ROC,219773,0,TUS,486699,0,1960,631
2621,RSWSAN,0,1,0,1,0,0,RSW,51970,1,SAN,1223400,1,2164,1409
2622,RSWSAT,0,1,0,1,0,0,RSW,51970,1,SAT,1144646,0,1041,942
2623,RSWSDF,0,1,0,1,0,0,RSW,51970,1,SDF,256231,0,835,3715
2624,RSWSEA,1,1,0,1,0,0,RSW,51970,1,SEA,563374,0,2623,2254
2625,RSWSFO,1,1,0,1,0,0,RSW,51970,1,SFO,776733,1,2481,3145
2626,RSWSLC,0,1,0,0,0,0,RSW,51970,1,SLC,181743,0,2005,1050
2627,RSWSMF,0,0,0,0,0,0,RSW,51970,1,SMF,407018,1,2447,631
2628,RSWSNA,0,0,0,0,0,0,RSW,51970,1,SNA,337977,1,2208,802
2629,RSWSTL,1,1,0,1,0,0,RSW,51970,1,STL,348189,0,979,7972
2630,RSWSYR,0,1,0,1,0,0,RSW,51970,1,SYR,147306,0,1186,3420
2631,RSWTOL,0,1,0,0,1,0,RSW,51970,1,TOL,313619,0,1060,2254
2632,RSWTUL,1,0,0,0,0,0,RSW,51970,1,TUL,393049,0,1189,843
2633,RSWTYS,0,1,0,0,0,0,RSW,51970,1,TYS,173890,0,667,1042
2634,SANSAT,1,1,1,1,0,1,SAN,1223400,1,SAT,1144646,0,1129,8822
2635,SANSDF,1,1,0,1,0,1,SAN,1223400,1,SDF,256231,0,1804,4338
2636,SANSEA,1,1,1,0,1,1,SAN,1223400,1,SEA,563374,0,1050,56500
2637,SANSFO,1,0,1,1,0,0,SAN,1223400,1,SFO,776733,1,446,55748
2638,SANSHV,1,1,0,0,0,0,SAN,1223400,1,SHV,200145,0,1361,710
2639,SANSJC,1,0,1,0,0,1,SAN,1223400,1,SJC,894943,1,417,84301
2640,SANSLC,0,1,1,0,0,1,SAN,1223400,1,SLC,181743,0,626,25395
2641,SANSMF,0,0,0,0,0,1,SAN,1223400,1,SMF,407018,1,480,75851
2642,SANSRQ,0,1,0,0,0,0,SAN,1223400,1,SRQ,52715,1,2259,384
2643,SANSTL,1,0,1,1,0,1,SAN,1223400,1,STL,348189,0,1558,14702
2644,SANSYR,1,0,0,1,0,0,SAN,1223400,1,SYR,147306,0,2330,1801
2645,SANTPA,1,1,1,1,0,1,SAN,1223400,1,TPA,303447,1,2086,8966
2646,SANTUL,1,1,1,0,0,1,SAN,1223400,1,TUL,393049,0,1236,4394
2647,SANTUS,0,0,0,1,0,1,SAN,1223400,1,TUS,486699,0,367,20477
2648,SANTYS,0,1,0,0,0,0,SAN,1223400,1,TYS,173890,0,1909,1224
2649,SATSDF,1,1,0,1,0,0,SAT,1144646,0,SDF,256231,0,942,2544
2650,SATSEA,1,1,1,1,0,1,SAT,1144646,0,SEA,563374,0,1774,8900
2651,SATSFO,1,1,1,1,0,0,SAT,1144646,0,SFO,776733,1,1482,4215
2652,SATSHV,1,0,0,0,0,0,SAT,1144646,0,SHV,200145,0,383,722
2653,SATSJC,1,1,1,1,0,1,SAT,1144646,0,SJC,894943,1,1454,5144
2654,SATSLC,1,1,1,1,0,1,SAT,1144646,0,SLC,181743,0,1086,6679
2655,SATSMF,1,1,1,1,0,1,SAT,1144646,0,SMF,407018,1,1463,5888
2656,SATSNA,1,0,1,1,0,0,SAT,1144646,0,SNA,337977,1,1181,3438
2657,SATSTL,1,0,0,1,0,1,SAT,1144646,0,STL,348189,0,786,11245
2658,SATSYR,1,0,0,0,0,0,SAT,1144646,0,SYR,147306,0,1551,859
2659,SATTPA,1,1,0,1,0,1,SAT,1144646,0,TPA,303447,1,972,7017
2660,SATTUL,1,1,0,1,0,1,SAT,1144646,0,TUL,393049,0,483,5345
2661,SATTUS,1,0,0,1,0,0,SAT,1144646,0,TUS,486699,0,762,1556
2662,SATTYS,0,1,0,0,0,0,SAT,1144646,0,TYS,173890,0,963,1036
2663,SBASEA,0,0,1,0,1,0,SBA,92325,1,SEA,563374,0,908,3015
2664,SBASFO,0,0,1,0,0,0,SBA,92325,1,SFO,776733,1,262,8939
2665,SDFSEA,1,1,1,1,0,1,SDF,256231,0,SEA,563374,0,1945,4324
